j_i   		ka_i   		kc_i   		j_f   		ka_f   		kc_f   		H2_i(j)   		H2_f(j)   			sigmaU(Ang^2)   		sigmaE(Ang^2)   		E_i_H2O         		E_i_H2          		E_f_H2O         		E_f_H2          
6		4		2		5		3		3		3		3			5.139345690000E-01		9.567810691000E+00		7.644010000000E+02		7.302360000000E+02		5.062740000000E+02		7.302360000000E+02
6		4		2		5		4		2		3		3			1.336099573000E+00		4.264056115000E+00		7.644010000000E+02		7.302360000000E+02		6.164830000000E+02		7.302360000000E+02
6		4		2		5		5		1		3		3			2.921753971000E+00		3.041283964000E+00		7.644010000000E+02		7.302360000000E+02		7.577320000000E+02		7.302360000000E+02
6		4		2		6		0		6		3		3			6.096373407000E-03		1.904120828000E+00		7.644010000000E+02		7.302360000000E+02		4.474130000000E+02		7.302360000000E+02
6		4		2		6		1		5		3		3			5.712545577000E-02		4.750557224000E-01		7.644010000000E+02		7.302360000000E+02		5.449160000000E+02		7.302360000000E+02
6		4		2		6		2		4		3		3			5.302851267000E-01		1.903573696000E+00		7.644010000000E+02		7.302360000000E+02		6.057420000000E+02		7.302360000000E+02
6		4		2		6		3		3		3		3			4.949339346000E+00		9.977799927000E+00		7.644010000000E+02		7.302360000000E+02		6.650450000000E+02		7.302360000000E+02
6		4		2		6		4		2		3		3			0.000000000000E+00		0.000000000000E+00		7.644010000000E+02		7.302360000000E+02		7.644010000000E+02		7.302360000000E+02
6		4		2		6		5		1		3		1			5.880798787000E-02		3.745902650000E-01		7.644010000000E+02		7.302360000000E+02		9.038000000000E+02		1.217060000000E+02
6		4		2		6		5		1		3		3			1.556036391000E+00		7.772876667000E-01		7.644010000000E+02		7.302360000000E+02		9.038000000000E+02		7.302360000000E+02
6		4		2		6		6		0		3		1			5.674180889000E-03		3.586748727000E-03		7.644010000000E+02		7.302360000000E+02		1.076531000000E+03		1.217060000000E+02
6		4		2		6		6		0		3		3			7.933678718000E-02		2.132204796000E-02		7.644010000000E+02		7.302360000000E+02		1.076531000000E+03		7.302360000000E+02
6		4		2		7		1		7		3		3			1.907848968000E-02		8.502871192000E-02		7.644010000000E+02		7.302360000000E+02		5.875590000000E+02		7.302360000000E+02
6		4		2		7		2		6		3		3			5.345541360000E-01		7.501225706000E-01		7.644010000000E+02		7.302360000000E+02		7.120420000000E+02		7.302360000000E+02
6		4		2		7		3		5		3		1			1.167563111000E+00		2.825554545000E+00		7.644010000000E+02		7.302360000000E+02		8.209440000000E+02		1.217060000000E+02
6		4		2		7		3		5		3		3			4.346057313000E+00		3.184194072000E+00		7.644010000000E+02		7.302360000000E+02		8.209440000000E+02		7.302360000000E+02
6		4		2		7		4		4		3		1			9.290948239000E-02		1.015075148000E+00		7.644010000000E+02		7.302360000000E+02		9.352780000000E+02		1.217060000000E+02
6		4		2		7		4		4		3		3			8.488996920000E-01		3.730179753000E-01		7.644010000000E+02		7.302360000000E+02		9.352780000000E+02		7.302360000000E+02
6		4		2		7		5		3		3		1			4.201881422000E-02		2.721506818000E-02		7.644010000000E+02		7.302360000000E+02		1.074924000000E+03		1.217060000000E+02
6		4		2		7		5		3		3		3			3.160263086000E-01		8.535595665000E-02		7.644010000000E+02		7.302360000000E+02		1.074924000000E+03		7.302360000000E+02
6		4		2		7		6		2		3		1			1.395742726000E-01		7.768814070000E-03		7.644010000000E+02		7.302360000000E+02		1.246767000000E+03		1.217060000000E+02
6		4		2		7		7		1		3		1			4.786930507000E-02		1.039140203000E-01		7.644010000000E+02		7.302360000000E+02		1.451092000000E+03		1.217060000000E+02
6		4		2		8		0		8		3		3			1.827614300000E-02		2.048349172000E-02		7.644010000000E+02		7.302360000000E+02		7.457810000000E+02		7.302360000000E+02
6		4		2		8		1		7		3		1			1.922719538000E-02		9.651168978000E-02		7.644010000000E+02		7.302360000000E+02		8.869600000000E+02		1.217060000000E+02
6		4		2		8		1		7		3		3			1.589667388000E-01		8.534820199000E-02		7.644010000000E+02		7.302360000000E+02		8.869600000000E+02		7.302360000000E+02
6		4		2		8		2		6		3		1			6.110867954000E-03		3.188017624000E-01		7.644010000000E+02		7.302360000000E+02		9.904120000000E+02		1.217060000000E+02
6		4		2		8		2		6		3		3			9.010212648000E-02		3.220504896000E-02		7.644010000000E+02		7.302360000000E+02		9.904120000000E+02		7.302360000000E+02
6		4		2		8		3		5		3		1			1.219214058000E-02		9.879355656000E-03		7.644010000000E+02		7.302360000000E+02		1.059175000000E+03		1.217060000000E+02
6		4		2		8		3		5		3		3			9.708593604000E-02		2.754782462000E-02		7.644010000000E+02		7.302360000000E+02		1.059175000000E+03		7.302360000000E+02
6		4		2		8		4		4		3		1			6.829286358000E-02		1.087794335000E-02		7.644010000000E+02		7.302360000000E+02		1.141911000000E+03		1.217060000000E+02
6		4		2		8		5		3		3		1			2.301013901000E-02		4.691357978000E-02		7.644010000000E+02		7.302360000000E+02		1.272246000000E+03		1.217060000000E+02
6		4		2		8		6		2		3		1			3.582009367000E+00		7.211284303000E+00		7.644010000000E+02		7.302360000000E+02		1.442095000000E+03		1.217060000000E+02
6		4		2		8		7		1		3		1			1.513792299000E-02		1.063809052000E-01		7.644010000000E+02		7.302360000000E+02		1.645533000000E+03		1.217060000000E+02
6		4		2		9		1		9		3		1			5.085855512000E-04		4.402380210000E-03		7.644010000000E+02		7.302360000000E+02		9.227280000000E+02		1.217060000000E+02
6		4		2		9		1		9		3		3			3.983485282000E-03		1.840403741000E-03		7.644010000000E+02		7.302360000000E+02		9.227280000000E+02		7.302360000000E+02
6		4		2		9		2		8		3		1			2.690657629000E-03		1.475194131000E-03		7.644010000000E+02		7.302360000000E+02		1.085548000000E+03		1.217060000000E+02
6		4		2		9		2		8		3		3			1.322108554000E-02		3.456373054000E-03		7.644010000000E+02		7.302360000000E+02		1.085548000000E+03		7.302360000000E+02
6		4		2		9		3		7		3		1			3.816877311000E-02		4.112732618000E-04		7.644010000000E+02		7.302360000000E+02		1.224951000000E+03		1.217060000000E+02
6		4		2		9		4		6		3		1			6.095762004000E-02		4.731115804000E-02		7.644010000000E+02		7.302360000000E+02		1.353279000000E+03		1.217060000000E+02
6		4		2		9		5		5		3		1			2.633483933000E-01		7.888178698000E-01		7.644010000000E+02		7.302360000000E+02		1.493585000000E+03		1.217060000000E+02
6		4		2		9		6		4		3		1			7.544931760000E-03		5.726682494000E-02		7.644010000000E+02		7.302360000000E+02		1.662719000000E+03		1.217060000000E+02
6		4		2		10		0		10		3		1			2.753548949000E-04		8.117333816000E-05		7.644010000000E+02		7.302360000000E+02		1.118159000000E+03		1.217060000000E+02
6		4		2		10		1		9		3		1			5.952931344000E-03		1.866064085000E-03		7.644010000000E+02		7.302360000000E+02		1.300259000000E+03		1.217060000000E+02
6		4		2		10		2		8		3		1			1.739464406000E-02		3.786473602000E-02		7.644010000000E+02		7.302360000000E+02		1.451429000000E+03		1.217060000000E+02
6		4		2		10		3		7		3		1			1.557697914000E-02		6.988107682000E-02		7.644010000000E+02		7.302360000000E+02		1.557545000000E+03		1.217060000000E+02
6		4		2		10		4		6		3		1			6.502869558000E-03		4.403315352000E-02		7.644010000000E+02		7.302360000000E+02		1.637483000000E+03		1.217060000000E+02
6		4		2		11		1		11		3		1			2.362040804000E-04		1.339721538000E-04		7.644010000000E+02		7.302360000000E+02		1.332166000000E+03		1.217060000000E+02
6		4		2		11		2		10		3		1			1.416490091000E-03		5.543577739000E-03		7.644010000000E+02		7.302360000000E+02		1.534465000000E+03		1.217060000000E+02
6		4		2		12		0		12		3		1			2.828461388000E-05		1.321466503000E-04		7.644010000000E+02		7.302360000000E+02		1.564716000000E+03		1.217060000000E+02
6		5		1		0		0		0		3		5			9.283799784000E-05		3.765914711000E-05		9.038000000000E+02		7.302360000000E+02		0.000000000000E+00		1.825590000000E+03
6		5		1		1		1		1		3		5			7.720675133000E-04		2.733252793000E-04		9.038000000000E+02		7.302360000000E+02		3.715800000000E+01		1.825590000000E+03
6		5		1		2		0		2		3		5			2.294299518000E-03		7.250718575000E-04		9.038000000000E+02		7.302360000000E+02		7.013300000000E+01		1.825590000000E+03
6		5		1		2		1		1		3		5			5.767867311000E-03		1.678796297000E-03		9.038000000000E+02		7.302360000000E+02		9.524500000000E+01		1.825590000000E+03
6		5		1		2		2		0		3		5			6.405770207000E-03		1.639562659000E-03		9.038000000000E+02		7.302360000000E+02		1.365880000000E+02		1.825590000000E+03
6		5		1		3		1		3		3		5			3.978716937000E-03		1.000970068000E-03		9.038000000000E+02		7.302360000000E+02		1.423310000000E+02		1.825590000000E+03
6		5		1		3		2		2		3		5			2.651614319000E-02		5.552295981000E-03		9.038000000000E+02		7.302360000000E+02		2.067200000000E+02		1.825590000000E+03
6		5		1		3		3		1		3		5			1.386327895000E-02		2.356906079000E-03		9.038000000000E+02		7.302360000000E+02		2.873400000000E+02		1.825590000000E+03
6		5		1		4		0		4		3		5			1.254794631000E-03		2.519336613000E-04		9.038000000000E+02		7.302360000000E+02		2.223100000000E+02		1.825590000000E+03
6		5		1		4		1		3		3		5			2.748175624000E-03		4.803810836000E-04		9.038000000000E+02		7.302360000000E+02		2.760990000000E+02		1.825590000000E+03
6		5		1		4		2		2		3		5			4.664362826000E-03		7.390079713000E-04		9.038000000000E+02		7.302360000000E+02		3.165790000000E+02		1.825590000000E+03
6		5		1		4		3		1		3		5			1.887667272000E-02		2.553945467000E-03		9.038000000000E+02		7.302360000000E+02		3.859200000000E+02		1.825590000000E+03
6		5		1		5		1		5		3		5			5.947112644000E-04		9.194649389000E-05		9.038000000000E+02		7.302360000000E+02		3.269710000000E+02		1.825590000000E+03
6		5		1		5		4		2		3		3			4.667196659000E-01		2.223207453000E+01		9.038000000000E+02		7.302360000000E+02		6.164830000000E+02		7.302360000000E+02
6		5		1		5		5		1		3		3			1.347430885000E+00		4.216855991000E+00		9.038000000000E+02		7.302360000000E+02		7.577320000000E+02		7.302360000000E+02
6		5		1		6		2		4		3		3			1.496366037000E-02		1.173480718000E+00		9.038000000000E+02		7.302360000000E+02		6.057420000000E+02		7.302360000000E+02
6		5		1		6		3		3		3		3			1.220530426000E-01		1.457110889000E+00		9.038000000000E+02		7.302360000000E+02		6.650450000000E+02		7.302360000000E+02
6		5		1		6		4		2		3		3			1.897282340000E+00		5.541649756000E+00		9.038000000000E+02		7.302360000000E+02		7.644010000000E+02		7.302360000000E+02
6		5		1		6		5		1		3		3			0.000000000000E+00		0.000000000000E+00		9.038000000000E+02		7.302360000000E+02		9.038000000000E+02		7.302360000000E+02
6		5		1		6		6		0		3		1			2.650064202000E-02		3.003879943000E-01		9.038000000000E+02		7.302360000000E+02		1.076531000000E+03		1.217060000000E+02
6		5		1		6		6		0		3		3			1.146964282000E+00		5.003248147000E-01		9.038000000000E+02		7.302360000000E+02		1.076531000000E+03		7.302360000000E+02
6		5		1		7		1		7		3		3			9.080369236000E-04		2.625742544000E-01		9.038000000000E+02		7.302360000000E+02		5.875590000000E+02		7.302360000000E+02
6		5		1		7		2		6		3		3			3.306742855000E-02		1.794301861000E-01		9.038000000000E+02		7.302360000000E+02		7.120420000000E+02		7.302360000000E+02
6		5		1		7		3		5		3		3			4.050219558000E-01		7.135457846000E-01		9.038000000000E+02		7.302360000000E+02		8.209440000000E+02		7.302360000000E+02
6		5		1		7		4		4		3		1			1.037635096000E+02		2.016051996000E+02		9.038000000000E+02		7.302360000000E+02		9.352780000000E+02		1.217060000000E+02
6		5		1		7		4		4		3		3			4.812957671000E+00		4.023721456000E+00		9.038000000000E+02		7.302360000000E+02		9.352780000000E+02		7.302360000000E+02
6		5		1		7		5		3		3		1			1.002032724000E-01		1.100102509000E+00		9.038000000000E+02		7.302360000000E+02		1.074924000000E+03		1.217060000000E+02
6		5		1		7		5		3		3		3			8.542172667000E-01		3.749890377000E-01		9.038000000000E+02		7.302360000000E+02		1.074924000000E+03		7.302360000000E+02
6		5		1		7		6		2		3		1			1.120460813000E-01		4.146070316000E-02		9.038000000000E+02		7.302360000000E+02		1.246767000000E+03		1.217060000000E+02
6		5		1		7		7		1		3		1			3.062882981000E-01		1.212304311000E-01		9.038000000000E+02		7.302360000000E+02		1.451092000000E+03		1.217060000000E+02
6		5		1		8		0		8		3		3			1.409152413000E-03		5.022144892000E-03		9.038000000000E+02		7.302360000000E+02		7.457810000000E+02		7.302360000000E+02
6		5		1		8		1		7		3		3			2.784450717000E-02		3.086037347000E-02		9.038000000000E+02		7.302360000000E+02		8.869600000000E+02		7.302360000000E+02
6		5		1		8		2		6		3		1			2.911645711000E-02		9.509861808000E-02		9.038000000000E+02		7.302360000000E+02		9.904120000000E+02		1.217060000000E+02
6		5		1		8		2		6		3		3			7.500686716000E-02		4.741283585000E-02		9.038000000000E+02		7.302360000000E+02		9.904120000000E+02		7.302360000000E+02
6		5		1		8		3		5		3		1			1.426533770000E-02		1.173380739000E-01		9.038000000000E+02		7.302360000000E+02		1.059175000000E+03		1.217060000000E+02
6		5		1		8		3		5		3		3			1.100420692000E-01		5.145305779000E-02		9.038000000000E+02		7.302360000000E+02		1.059175000000E+03		7.302360000000E+02
6		5		1		8		4		4		3		1			2.638004742000E-03		2.513955756000E-01		9.038000000000E+02		7.302360000000E+02		1.141911000000E+03		1.217060000000E+02
6		5		1		8		4		4		3		3			1.727575939000E-01		5.917305143000E-02		9.038000000000E+02		7.302360000000E+02		1.141911000000E+03		7.302360000000E+02
6		5		1		8		5		3		3		1			1.127596834000E-01		1.383726584000E+00		9.038000000000E+02		7.302360000000E+02		1.272246000000E+03		1.217060000000E+02
6		5		1		8		6		2		3		1			4.581225180000E-01		1.512785674000E-01		9.038000000000E+02		7.302360000000E+02		1.442095000000E+03		1.217060000000E+02
6		5		1		8		7		1		3		1			7.374873577000E-01		2.407291572000E+00		9.038000000000E+02		7.302360000000E+02		1.645533000000E+03		1.217060000000E+02
6		5		1		9		1		9		3		3			6.679715640000E-04		5.986265930000E-04		9.038000000000E+02		7.302360000000E+02		9.227280000000E+02		7.302360000000E+02
6		5		1		9		2		8		3		1			6.933768796000E-04		9.498355458000E-03		9.038000000000E+02		7.302360000000E+02		1.085548000000E+03		1.217060000000E+02
6		5		1		9		2		8		3		3			7.894410757000E-03		3.324768525000E-03		9.038000000000E+02		7.302360000000E+02		1.085548000000E+03		7.302360000000E+02
6		5		1		9		3		7		3		1			2.581357337000E-03		1.415175974000E-03		9.038000000000E+02		7.302360000000E+02		1.224951000000E+03		1.217060000000E+02
6		5		1		9		3		7		3		3			1.448849065000E-02		3.787663191000E-03		9.038000000000E+02		7.302360000000E+02		1.224951000000E+03		7.302360000000E+02
6		5		1		9		4		6		3		1			2.006931306000E-02		2.711236625000E-05		9.038000000000E+02		7.302360000000E+02		1.353279000000E+03		1.217060000000E+02
6		5		1		9		5		5		3		1			3.130062453000E-02		2.459730120000E-02		9.038000000000E+02		7.302360000000E+02		1.493585000000E+03		1.217060000000E+02
6		5		1		9		6		4		3		1			1.522997659000E-01		5.560622086000E-01		9.038000000000E+02		7.302360000000E+02		1.662719000000E+03		1.217060000000E+02
6		5		1		10		0		10		3		1			8.269582002000E-06		2.758983184000E-04		9.038000000000E+02		7.302360000000E+02		1.118159000000E+03		1.217060000000E+02
6		5		1		10		0		10		3		3			1.103004636000E-04		4.111154015000E-05		9.038000000000E+02		7.302360000000E+02		1.118159000000E+03		7.302360000000E+02
6		5		1		10		1		9		3		1			4.972335895000E-04		4.020229001000E-05		9.038000000000E+02		7.302360000000E+02		1.300259000000E+03		1.217060000000E+02
6		5		1		10		2		8		3		1			4.172669326000E-03		1.662296203000E-03		9.038000000000E+02		7.302360000000E+02		1.451429000000E+03		1.217060000000E+02
6		5		1		10		3		7		3		1			7.659092188000E-03		1.242799382000E-02		9.038000000000E+02		7.302360000000E+02		1.557545000000E+03		1.217060000000E+02
6		5		1		10		4		6		3		1			8.165565460000E-03		2.523481863000E-02		9.038000000000E+02		7.302360000000E+02		1.637483000000E+03		1.217060000000E+02
6		5		1		10		5		5		3		1			4.554192913000E-03		2.683838243000E-02		9.038000000000E+02		7.302360000000E+02		1.748051000000E+03		1.217060000000E+02
6		5		1		11		1		11		3		1			1.966302678000E-05		1.632216111000E-07		9.038000000000E+02		7.302360000000E+02		1.332166000000E+03		1.217060000000E+02
6		5		1		11		2		10		3		1			2.185870972000E-04		2.811201712000E-04		9.038000000000E+02		7.302360000000E+02		1.534465000000E+03		1.217060000000E+02
6		5		1		11		3		9		3		1			5.238123949000E-04		2.540782443000E-03		9.038000000000E+02		7.302360000000E+02		1.710870000000E+03		1.217060000000E+02
6		5		1		12		0		12		3		1			4.327640535000E-06		7.509210926000E-06		9.038000000000E+02		7.302360000000E+02		1.564716000000E+03		1.217060000000E+02
6		5		1		12		1		11		3		1			4.813581199000E-05		3.411324677000E-04		9.038000000000E+02		7.302360000000E+02		1.786779000000E+03		1.217060000000E+02
6		5		1		13		1		13		3		1			6.158778090000E-07		4.960502976000E-06		9.038000000000E+02		7.302360000000E+02		1.815824000000E+03		1.217060000000E+02
6		6		0		0		0		0		3		5			1.515438958000E-04		1.358918701000E-04		1.076531000000E+03		7.302360000000E+02		0.000000000000E+00		1.825590000000E+03
6		6		0		1		1		1		3		5			1.195070861000E-03		8.780963645000E-04		1.076531000000E+03		7.302360000000E+02		3.715800000000E+01		1.825590000000E+03
6		6		0		2		0		2		3		5			3.407233612000E-04		2.130063425000E-04		1.076531000000E+03		7.302360000000E+02		7.013300000000E+01		1.825590000000E+03
6		6		0		2		1		1		3		5			1.453736706000E-03		8.102294786000E-04		1.076531000000E+03		7.302360000000E+02		9.524500000000E+01		1.825590000000E+03
6		6		0		2		2		0		3		5			1.265400456000E-02		5.915845100000E-03		1.076531000000E+03		7.302360000000E+02		1.365880000000E+02		1.825590000000E+03
6		6		0		3		1		3		3		5			7.421846796000E-04		3.390069986000E-04		1.076531000000E+03		7.302360000000E+02		1.423310000000E+02		1.825590000000E+03
6		6		0		3		2		2		3		5			8.177161917000E-03		2.927622771000E-03		1.076531000000E+03		7.302360000000E+02		2.067200000000E+02		1.825590000000E+03
6		6		0		3		3		1		3		5			1.260303323000E-01		3.450349417000E-02		1.076531000000E+03		7.302360000000E+02		2.873400000000E+02		1.825590000000E+03
6		6		0		4		0		4		3		5			5.264738560000E-04		1.784446571000E-04		1.076531000000E+03		7.302360000000E+02		2.223100000000E+02		1.825590000000E+03
6		6		0		4		1		3		3		5			1.629197207000E-03		4.620626546000E-04		1.076531000000E+03		7.302360000000E+02		2.760990000000E+02		1.825590000000E+03
6		6		0		4		2		2		3		5			4.811548916000E-03		1.205030943000E-03		1.076531000000E+03		7.302360000000E+02		3.165790000000E+02		1.825590000000E+03
6		6		0		4		3		1		3		5			1.899767172000E-02		3.908803346000E-03		1.076531000000E+03		7.302360000000E+02		3.859200000000E+02		1.825590000000E+03
6		6		0		4		4		0		3		5			8.050137855000E-02		1.259268378000E-02		1.076531000000E+03		7.302360000000E+02		4.947130000000E+02		1.825590000000E+03
6		6		0		5		1		5		3		5			4.163887257000E-04		1.011279414000E-04		1.076531000000E+03		7.302360000000E+02		3.269710000000E+02		1.825590000000E+03
6		6		0		5		2		4		3		5			2.236912698000E-03		4.237973610000E-04		1.076531000000E+03		7.302360000000E+02		4.171190000000E+02		1.825590000000E+03
6		6		0		5		3		3		3		5			4.081477720000E-03		6.214294523000E-04		1.076531000000E+03		7.302360000000E+02		5.062740000000E+02		1.825590000000E+03
6		6		0		5		5		1		3		3			4.385928733000E-01		1.673527039000E+02		1.076531000000E+03		7.302360000000E+02		7.577320000000E+02		7.302360000000E+02
